date,department,room_type,channel,segment,shift,building,cost,revenue,satisfaction,wait_time,rev_per_cust,food_cost,clean_time,adr,booking_lead_time,labor_cost,productivity,profit_margin,revpar_estimate,occupancy_rate
2025-07-22,Revenue Mgmt,Suite,Walk-in,Affaires,Dîner,Aile Nord,7185.671867227365,12419.474251843381,58.2135224727964,17.794764317016423,97.93578520873157,49.30694545426785,39.300240479877935,295.34427608154874,18,120.83524050724978,62.28755798941526,42.14189971720567,75.72850153563037,43.840004965143216
2025-07-23,Housekeeping,Suite,Téléphone,Groupes,Dîner,Aile Sud,3287.1346175778826,20443.040552316765,75.18597172949782,6.483251959572116,79.92636223977303,48.52439980087839,58.123880510376495,137.37129557702525,60,1783.9619150276594,75.48819564111835,83.92051999718136,174.72684232749373,48.17366669910694
2025-07-24,Restauration,Deluxe,Walk-in,Groupes,Dîner,Aile Sud,3582.426714838367,8409.250231632841,91.5101442172881,27.12632417774273,26.875472639501357,36.97516064625162,58.505355789962564,280.4318551327665,18,615.8200132497312,131.36278802229802,57.39897593530452,59.64007256477192,50.86484213847646
2025-07-25,Restauration,Deluxe,Téléphone,Loisirs,Dîner,Aile Sud,3832.115288214851,12690.31627412533,83.20061140338012,20.551421516058802,31.41480103124805,47.9432015851012,39.202024323105846,283.24063714176987,1,174.04749154000385,111.85969615011015,69.80283859411553,74.64891925956077,77.91892557899837
2025-07-26,Housekeeping,Suite,Walk-in,Groupes,Déjeuner,Aile Nord,6413.898798615691,11939.179007551716,66.91839329626079,19.36479860278718,60.888541172225935,15.547540206151904,82.35791418250301,110.46323676618653,14,1710.8015136894612,133.8149165376357,46.278560740576886,63.17025929921543,76.94738793880747
2025-07-27,Housekeeping,Standard,Online,Groupes,Déjeuner,Aile Nord,1716.1028786855668,13636.141902155545,96.77615113794286,3.885390559238506,56.673386274349156,7.753548990131189,50.25826763088941,249.55529539700333,8,1741.3468363775958,101.5736188374045,87.41504091847054,209.7867984947007,73.04594358232917
2025-07-28,RH,Deluxe,Téléphone,Affaires,Dîner,Aile Sud,6569.108173007375,20635.596518574526,95.61037856245912,18.52104420700516,93.07214831191592,53.04986024490851,47.18273647500006,158.26862628614128,66,1232.839051700465,87.69932353666348,68.16613385954516,202.30976978994633,55.03008548175637
2025-07-29,RH,Suite,Walk-in,Affaires,Déjeuner,Aile Nord,8163.904259605812,14683.460643268148,60.46741996920494,4.507859204916278,75.97739967872195,9.155497156952325,89.80109965295168,279.38118180758704,51,1191.424138863081,142.1845499547785,44.40068007163778,149.83123105375662,62.26718147312392
2025-07-30,Restauration,Suite,Online,Groupes,Déjeuner,Aile Nord,7766.119989528553,20880.289005319253,51.97087925601815,3.2822325806665726,55.753973505236175,18.56786363591985,49.48002912580933,162.53106815880972,79,1644.9285179806968,53.62523175147948,62.806453552677674,188.11071175963292,45.801382980264584
2025-07-31,Revenue Mgmt,Deluxe,Online,Loisirs,Déjeuner,Aile Sud,6358.977405642568,16529.77806279732,87.06543541753811,16.292015973629404,32.929829762290495,43.242542229341154,24.271860154286486,236.07592933434154,60,1593.9881501495315,135.6130220353046,61.530170692646045,124.28404558494225,53.587636225483294
2025-08-01,Restauration,Deluxe,Walk-in,Affaires,Dîner,Aile Sud,12748.052512990535,11841.388693151108,91.38051306745766,12.680780487348354,38.817895744176994,27.519636569502,51.04555382907505,166.74185229094945,34,1791.2003995411378,73.08177851877817,-7.656735568217841,112.77513041096293,93.86231358835482
2025-08-02,Revenue Mgmt,Deluxe,Téléphone,Groupes,Déjeuner,Aile Sud,3034.5736938870577,21199.57487366945,98.39322829756776,18.075497834530474,75.42760693925119,53.19726834535298,75.12133884159441,106.95018892821405,36,1150.2201504337365,134.8736327753968,85.68568609526177,125.44127144183108,98.78150478614971
2025-08-03,Revenue Mgmt,Standard,Téléphone,Groupes,Déjeuner,Aile Nord,8079.754412939235,9765.793411061832,94.49181970441553,3.5874428736599193,59.461074514478206,21.388888706424826,72.14882615186252,99.83753223617157,62,1938.5294761923365,63.91966134168856,17.264741605252468,70.25750655440167,78.85957513841768
2025-08-04,RH,Standard,Online,Loisirs,Déjeuner,Aile Nord,1868.57983739176,9487.659595995909,80.02673841032075,13.498508822570493,69.06738843037057,5.652924066814761,73.08654120867769,156.3577985640864,1,1992.678978773343,108.02189636905405,80.30515514932301,47.67668138691411,95.00939752140522
2025-08-05,Réception,Suite,Téléphone,Loisirs,Dîner,Aile Nord,1996.1795042907365,15090.058481096716,76.50261696061904,6.068814736309581,32.92113070673453,21.536060230840928,66.64190271983294,238.87366425355373,115,321.4347589974019,138.81079190114718,86.77155885915654,89.29028687039477,78.5645140240855
2025-08-06,Réception,Deluxe,Téléphone,Affaires,Déjeuner,Aile Nord,9034.121895479348,10216.984919241779,51.39205256312931,29.62590249179938,84.6051564961794,36.79412770516574,30.33742632533506,201.2678712951917,85,1714.133143152832,97.35396468988904,11.577417732453828,83.74577802657195,41.99178916632819
2025-08-07,Housekeeping,Standard,Téléphone,Loisirs,Déjeuner,Aile Nord,8924.257948429493,5181.740699024326,62.33282234223889,17.273356160620057,104.51656778987653,25.676610647181132,78.96672686721851,222.15732247513583,42,1049.6622897223192,124.65666738033929,-72.22509706265016,43.9130567713926,99.80575509918454
2025-08-08,RH,Deluxe,Online,Groupes,Dîner,Aile Sud,13292.469179822398,17965.950545976033,72.98073758664631,20.935668967285153,42.08364821262456,34.41800156673154,81.4754772301012,120.58158768298561,1,836.376042769681,130.46716178555585,26.012992489286297,122.21735065289819,45.93713810119209
2025-08-09,Revenue Mgmt,Suite,Walk-in,Groupes,Dîner,Aile Nord,8810.231459241026,15221.87642944796,81.42519500417839,10.437130139795627,66.6089937123418,53.21289653592603,25.532215729483923,170.35883648940137,96,1264.8373887771586,123.64942087167792,42.121252264294334,298.46816528329333,80.95850808670365
2025-08-10,Réception,Standard,Téléphone,Loisirs,Déjeuner,Aile Nord,14437.074285667903,13910.356289863224,77.86259166592053,3.7474285286009805,117.43036954719469,55.18667798267027,20.43645092411151,61.09881624233175,84,206.33455879781334,142.53297368745984,-3.7865169290344407,136.37604205748258,55.1701721844874
2025-08-11,Revenue Mgmt,Standard,Online,Loisirs,Déjeuner,Aile Nord,1681.7278775990167,24339.370292366308,87.13179948408452,29.300255020722563,49.9903827578264,19.628573555976168,88.04839748712897,254.38310398953016,54,1062.2761256574518,94.68342305199286,93.09050375010538,144.87720412122803,63.51886677441761
2025-08-12,Réception,Standard,Online,Loisirs,Dîner,Aile Sud,2372.107586930375,16423.983679258272,63.98834654435204,9.301512026112313,77.47986621699492,30.417726029844538,79.46591709202943,297.4730405599687,47,1754.6920830506667,67.31254391651558,85.55705099776681,293.2854228438977,78.7560510880563
2025-08-13,Réception,Suite,Walk-in,Loisirs,Dîner,Aile Sud,1616.9220619853395,22268.63155578769,78.24763038262367,13.290437370033652,24.47054852102566,35.202920838279816,81.45889177679574,151.71976565616774,100,505.57688066404074,54.781106370247976,92.73901470804525,113.03873886186645,66.18924095846242
2025-08-14,Réception,Deluxe,Téléphone,Affaires,Dîner,Aile Sud,3593.8759046695604,7789.004724103203,54.40711216953961,19.846053729374674,78.63157526034153,57.20118512885359,80.91011076995161,52.740913282885835,39,910.1408000619077,74.64598696375052,53.85962607586753,62.81455422663874,55.032763535867694
2025-08-15,RH,Standard,Téléphone,Loisirs,Dîner,Aile Nord,8577.781553183493,16384.129262588554,70.68327617916034,1.7162216328972273,24.41133619698488,59.92395255404116,53.33494592269827,92.44815988773684,30,1885.0136866582634,64.3197503880242,47.64578931411412,113.77867543464274,60.06677121269948
2025-08-16,Restauration,Suite,Walk-in,Affaires,Dîner,Aile Sud,10038.010539983992,22359.59253461806,87.50804164773005,24.49751478500132,115.71972070900132,17.947398686283965,61.71213893326397,213.13171943760472,7,914.2712918308248,105.79487414344806,55.10646929525785,429.99216412727037,60.49288701539058
2025-08-17,Revenue Mgmt,Deluxe,Walk-in,Groupes,Dîner,Aile Sud,1638.1922112813631,16662.11514559796,84.6700426714522,16.56076751082999,90.1445784675927,44.98389292401985,53.629028170691335,203.0198295509648,22,780.8985014315568,68.4945337211732,90.16816174317363,130.17277457498406,97.55943427049283
2025-08-18,RH,Suite,Online,Loisirs,Dîner,Aile Sud,14243.59245783839,19360.283562540033,99.53213685860895,9.068298424995842,97.75677775424917,25.791708422825735,14.096507935226326,246.966179896386,50,937.0196314344187,53.893370728937114,26.42880249234502,293.33762973545504,87.91678095540706
2025-08-19,RH,Deluxe,Online,Affaires,Déjeuner,Aile Nord,12790.315273105334,12440.871356244148,63.8945562993878,2.7866315734816083,88.93095788102187,5.4459508287417275,69.64024682822182,113.47100274026704,45,1086.960256383357,53.598982886866786,-2.8088379572046467,77.27249289592639,67.512926288764
2025-08-20,RH,Suite,Walk-in,Loisirs,Dîner,Aile Sud,5152.574750199304,6848.990340741332,74.90946495869896,5.712454048758802,76.9215487880289,5.508888733974629,50.426562666870424,240.90797888678352,74,1300.783553849791,133.15694983648615,24.768841918944933,67.81178555189437,51.98925522048185
2025-08-21,RH,Deluxe,Téléphone,Groupes,Dîner,Aile Nord,2080.6254231705516,14158.005902541428,66.47652068869984,26.95598190674967,62.24084201397806,30.331130415924065,61.81672598321838,221.99600538091744,72,1621.3163217417891,109.14499314430248,85.30424808766982,252.82153397395408,88.66096661575935
2025-08-22,RH,Standard,Online,Groupes,Déjeuner,Aile Nord,3378.4190250668016,12889.587816777152,72.03015570295874,20.89470249414084,105.12920487491155,31.858420215238404,50.211184398042825,130.70362442846084,91,958.9941909521971,85.80853018933782,73.78954957217923,80.05955165700094,49.43094829650241
2025-08-23,Housekeeping,Deluxe,Online,Groupes,Dîner,Aile Sud,2777.2217925696177,22341.203647578946,92.84750649346941,8.247149927469806,115.46774509202162,6.241333311539346,49.34490578579648,186.3720370142405,10,1653.2137766712665,139.42280427402468,87.56905923074302,122.75386619548871,52.627733028520204
2025-08-24,Revenue Mgmt,Suite,Téléphone,Loisirs,Dîner,Aile Nord,2725.972910185256,9879.906047049444,84.21045375942433,2.9024221834058563,67.39879815492853,42.78100792258664,23.743128758221346,86.81845212458168,14,1114.0692565689533,57.01966114077136,72.40891869615152,95.92141793251888,61.960803510409065
2025-08-25,RH,Suite,Online,Loisirs,Déjeuner,Aile Sud,8259.863641320275,24334.68455070216,94.12205956737908,21.027844059212452,112.8111801613025,21.170186372722423,32.29709721129191,163.14112585889566,46,743.1129696991576,148.03220727278259,66.05723972254268,221.22440500638328,92.8208917511194
2025-08-26,Revenue Mgmt,Deluxe,Téléphone,Affaires,Dîner,Aile Nord,4441.8641949076045,24162.762396089922,60.17555541659432,17.599824053065188,76.24995554879433,35.79412058447721,22.708215355516465,270.29933488891027,116,1350.106573426887,111.62917902544609,81.61690239677894,152.92887592461975,47.90720011804662
2025-08-27,Housekeeping,Standard,Téléphone,Groupes,Déjeuner,Aile Sud,6013.956031408023,9952.632861428774,93.66805589207189,12.731066209288816,71.53033962412549,21.550549024098032,25.653303650027397,155.29784495634772,118,1463.6722840126336,68.34642539688485,39.57422005673507,153.11742863736575,47.334051571271566
2025-08-28,Housekeeping,Standard,Téléphone,Loisirs,Déjeuner,Aile Sud,14853.074667380515,11961.039109546411,52.98811370891922,11.54473202651185,62.72068696031245,14.192387317811896,87.83819043362439,259.8916766188555,75,1160.2930536960264,117.90690989769685,-24.178798608942735,124.59415739110845,69.63849929831596
2025-08-29,Revenue Mgmt,Deluxe,Walk-in,Groupes,Déjeuner,Aile Sud,10580.399484954827,22911.1148174777,94.42996402185761,7.28761400194414,36.97521496066258,27.394555622938142,22.249075661775876,197.5633413149236,6,207.56844895597447,126.33812597835626,53.81979633359617,236.19705997399691,56.58463246562048
2025-08-30,Réception,Deluxe,Walk-in,Groupes,Déjeuner,Aile Nord,14285.729338658019,24332.44441792215,66.45368897303639,20.41872643958801,15.390564385896216,17.775035063477542,31.54163394441661,97.9691782755892,21,422.7774628055673,92.93427833707744,41.28937852156024,143.13202598777735,74.1236764988896
2025-08-31,Restauration,Suite,Walk-in,Affaires,Dîner,Aile Sud,2995.7917704636184,13868.78205672088,65.72938167070332,29.149372806022246,40.35815381988643,34.414053730554244,57.2471726190868,195.2765611744741,62,642.0656696914335,136.16326062455474,78.39902769968296,122.73258457275115,67.0982010809934
2025-09-01,Réception,Standard,Téléphone,Affaires,Déjeuner,Aile Nord,6349.9526476559695,11419.940912817956,75.6044288349332,6.09574212926795,68.52093301837434,15.935569165756398,58.81428609893135,176.49583228926588,97,636.9886513078369,65.07324072964703,44.395923795641856,115.35293851331268,66.09754638107302
2025-09-02,Réception,Deluxe,Téléphone,Affaires,Déjeuner,Aile Sud,8766.24524595296,15521.88026503084,97.03450938616159,18.3163819804496,54.895794987274016,32.96232871545449,22.317930379506326,149.660333799096,19,1379.499520469054,77.88375835776084,43.52330325790243,172.46533627812045,46.718378229219596
2025-09-03,Réception,Standard,Walk-in,Affaires,Dîner,Aile Nord,2074.6128664423322,18755.384127314697,52.389068234070265,13.30136661663331,62.09094894027655,13.655818317787716,73.497394062817,79.90760987901758,103,134.86245717990192,59.34923615839898,88.93857437224688,264.16033982133376,48.46298141499041
2025-09-04,RH,Deluxe,Online,Groupes,Déjeuner,Aile Nord,1058.6242107914102,10469.490307499596,67.61154875353726,13.953972930595281,117.96806305422521,41.903609021718175,72.816229433026,154.17716596180748,88,1535.7953763940877,71.08778406073522,89.88848377811586,63.83835553353413,89.264714646811
2025-09-05,Housekeeping,Deluxe,Téléphone,Affaires,Déjeuner,Aile Sud,10386.080673156845,19729.463492381456,92.82859943416679,8.370271123706617,51.7785989202794,46.46657264427832,28.98541633631129,68.19059405990677,82,604.1507021331731,73.8728811911145,47.357510876221056,365.36043504410105,93.15296425430466
2025-09-06,Réception,Standard,Online,Affaires,Déjeuner,Aile Sud,9985.473235220095,6033.147142292821,69.80272387177334,24.928911394181153,62.47920863281133,11.071682883746359,33.093304214036834,74.69226284968781,99,689.0415078105946,141.763319092171,-65.51018895629393,31.098696609756807,54.08101197311501
2025-09-07,Housekeeping,Deluxe,Online,Affaires,Déjeuner,Aile Sud,6751.043339994565,5985.889855288329,59.957844879853354,15.072412520269992,29.019132892046052,30.729132662053654,85.03902923675976,153.979133233179,116,1103.028673093456,57.81096887511562,-12.782618845387688,39.905932368588864,46.807630091486146
2025-09-08,Revenue Mgmt,Deluxe,Téléphone,Affaires,Dîner,Aile Sud,7855.017064448457,12725.754102910905,71.23970906657058,16.758769713749658,20.035561905883704,8.897943536018047,76.05371567835824,126.34537049211593,62,510.2586417840193,92.74151201877095,38.27464367984534,100.20278821189689,43.20500031607064
2025-09-09,Restauration,Suite,Téléphone,Groupes,Déjeuner,Aile Sud,6816.202008289254,12069.463841214412,69.27762507458347,9.838066471122447,96.41799903221194,37.90003450481013,65.8237626450019,281.3860814655559,107,1780.4954957935024,103.2398687226913,43.52522947197116,134.10515379127125,76.4978568245138
2025-09-10,Revenue Mgmt,Deluxe,Online,Affaires,Dîner,Aile Nord,1336.070627828444,11312.664307343046,95.77081007333517,6.272445504341543,74.92173338255776,19.542236386130497,16.578657720848042,143.92645134506762,101,262.200680720474,139.86930538021608,88.18960245323288,80.231661754206,82.92119275001232
2025-09-11,Revenue Mgmt,Deluxe,Online,Groupes,Dîner,Aile Sud,5695.202487044474,14820.3952533782,88.09671878715486,3.491401257881794,94.87400463460898,34.01934512612893,43.46112647220606,239.46453051802504,83,944.3264883720233,149.76962186612135,61.57185830960687,208.7379613151859,62.368599352192334
2025-09-12,RH,Deluxe,Walk-in,Loisirs,Déjeuner,Aile Sud,3479.1515755620576,11414.671646231425,75.25577778720032,21.70945508682256,30.735593883087923,33.46035551613602,54.744149766146165,182.56188159156068,53,1713.902311964291,125.33881149198358,69.52035342417663,111.90854555128848,80.78055204943837
2025-09-13,Restauration,Suite,Walk-in,Groupes,Déjeuner,Aile Nord,2377.9386474191624,8845.158369361838,99.41852833607855,6.6907941689478125,75.04202097418255,55.839489040659025,24.992903038702153,226.02141716058387,24,1270.103399400348,147.07909905690295,73.11592909793512,62.289847671562235,82.77752893357157
2025-09-14,Revenue Mgmt,Standard,Téléphone,Groupes,Déjeuner,Aile Sud,14394.086074450897,11189.39098177202,73.26387656379617,21.012185271475133,41.632459805844434,35.199577241279755,45.858126568657966,115.0289957538498,56,655.4260801010035,128.7101132535874,-28.64047826999216,189.65069460630542,96.12053688381431
2025-09-15,Revenue Mgmt,Suite,Walk-in,Affaires,Déjeuner,Aile Sud,9391.036150590318,24498.0854562047,52.91189154101376,12.320916935361662,38.946490774502095,37.06491638450736,58.0820701990952,285.47624320958226,62,899.4443947752753,146.32026409714166,61.66624462397806,125.63120746771641,43.89241827010643
2025-09-16,Restauration,Suite,Walk-in,Loisirs,Dîner,Aile Nord,11201.187979312437,13222.268339896971,63.11371609074924,13.057469228699892,16.210231475563454,27.090921917040916,36.19013440923194,182.52212422860597,34,1442.7193226507777,120.72707259444552,15.285428404792778,134.92110550915277,51.53750339386479
2025-09-17,Restauration,Standard,Walk-in,Loisirs,Dîner,Aile Sud,5415.092405725645,13894.255537166715,71.80352401096563,14.60614738669038,28.68577597475255,57.199378175054925,72.47558551603898,257.8310178213124,22,1949.1954123914088,57.97634254510711,61.026394028521814,115.78546280972263,44.11155925581929
2025-09-18,Revenue Mgmt,Suite,Walk-in,Loisirs,Dîner,Aile Sud,6504.059812916213,16530.8997990228,57.845131207306004,11.663546735698752,47.47315170746801,47.74522501917853,77.23596653110444,141.26142336902836,68,1796.9635649209235,90.19201869926765,60.655137397295874,243.10146763268827,92.07963600016663
2025-09-19,Restauration,Standard,Online,Loisirs,Déjeuner,Aile Sud,4316.935914554128,24666.815368284533,97.37825631620214,3.9179793394551123,27.2722698620486,20.697290966656286,35.88875755472566,75.05283726263113,57,750.6223359265159,114.65972838024705,82.49901395822403,237.1809170027359,87.55522960201412
2025-09-20,Revenue Mgmt,Suite,Téléphone,Groupes,Dîner,Aile Nord,2357.5193935159464,9832.025528715261,88.34244489088866,9.979322490082527,118.51513624314843,51.43152721769276,77.09257235939657,218.4279119302122,10,1996.5759706469294,85.0718509454251,76.02203750762637,140.45750755307517,74.47852423731034
2025-09-21,Revenue Mgmt,Standard,Walk-in,Loisirs,Déjeuner,Aile Sud,3506.442924182173,18625.64221064868,63.41436002138863,20.248296460124216,47.40642809501482,28.781799810179947,18.2861252882412,51.93991208435612,66,106.65886070901071,77.33839181137786,81.17410994732056,248.34189614198237,45.01980460307099
2025-09-22,RH,Deluxe,Online,Groupes,Déjeuner,Aile Nord,12165.196634150801,19319.693870834482,79.5402266758958,20.307747642597256,28.684014403744456,50.576692894347666,77.01832788981251,168.82324414137707,8,152.49653603598867,107.7399267133091,37.032145977655986,250.90511520564263,56.39874151922318
2025-09-23,Réception,Suite,Online,Groupes,Déjeuner,Aile Sud,10485.641272572862,17146.48833586132,86.0724578554786,9.300504909959837,35.90364284693556,50.25884375614261,22.220034533409326,98.2004756666148,97,1665.2969788252683,143.35018767024349,38.8467127076832,192.65717231304853,57.86319088351102
2025-09-24,Revenue Mgmt,Suite,Online,Groupes,Déjeuner,Aile Nord,8657.004263796676,6771.566792732881,97.0639464453399,14.342976170172951,76.70883897585503,15.387860271956992,16.63417220077808,206.84387610884053,38,478.97910498279884,53.49818735161536,-27.84344493341203,86.81495888119079,73.64459176092502
2025-09-25,Housekeeping,Suite,Walk-in,Loisirs,Déjeuner,Aile Sud,7651.258220134753,18537.445516551532,94.08176745877054,6.609969612346187,21.724570005802793,43.56276222609673,61.3420323552809,294.85496828446304,107,215.46160995285763,126.92312035414378,58.72539065156969,268.6586306746599,55.48263364220293
2025-09-26,Réception,Suite,Walk-in,Affaires,Dîner,Aile Nord,13914.079971185742,6281.8942207235095,75.75961130691068,7.1007903643652375,105.55558366482147,20.98536331185921,47.75498926042354,166.1007265801615,62,550.5813391493542,122.2727278044627,-121.49497400456393,91.04194522787695,44.37759183477729
2025-09-27,Réception,Deluxe,Téléphone,Affaires,Dîner,Aile Nord,2018.2892689013577,16922.85299099794,88.73263098965089,1.6683655637916148,115.95746631990046,21.362096849596753,82.63124803302662,254.37456413141666,28,909.5902925636344,146.39534253882871,88.07358741475223,137.58417065851984,83.84573811119796
2025-09-28,Réception,Suite,Walk-in,Loisirs,Déjeuner,Aile Nord,4928.411385330824,19791.623544434853,78.10723769137925,27.005649947324592,40.90847917007499,21.299144228431942,39.055135687267935,176.94604673778025,10,1488.0759138234691,143.07112223325436,75.09849874485599,104.7175848911897,57.94481269932468
2025-09-29,RH,Deluxe,Walk-in,Affaires,Dîner,Aile Nord,5899.129949989997,9219.39781239901,77.635194502277,7.11049328717228,62.26000320204023,44.90625361579715,32.9721810750103,173.96000777600602,45,1286.2375004472904,126.22325620441929,36.01393420667499,54.55264977750893,67.14245062139804
2025-09-30,Revenue Mgmt,Deluxe,Online,Affaires,Déjeuner,Aile Nord,11953.96137097903,21832.44015085548,55.7370979169096,7.598482431157437,17.324117358097194,17.640432298589484,50.05879249153587,282.60587329469445,65,551.4803133647988,102.04087646825987,45.24679198302702,149.53726130722933,47.65999809893832
2025-10-01,RH,Deluxe,Téléphone,Groupes,Déjeuner,Aile Nord,14895.204682267598,5607.076110660086,56.3068829008076,9.108441546708823,82.27457359635825,5.049820938534962,46.475694861492904,272.4914671866704,98,1056.2138513911104,70.42675532335198,-165.65012474057676,33.177965151834826,88.15289820367477
2025-10-02,Revenue Mgmt,Deluxe,Walk-in,Groupes,Déjeuner,Aile Sud,4369.387206600142,21876.25727316612,76.47668075112287,4.694834079167441,58.46223609552183,44.33802694154482,37.55424369737506,246.4501162969936,67,1859.8068002572807,104.52357183255744,80.02680645029841,295.6250982860287,73.93191261544345
2025-10-03,RH,Standard,Walk-in,Loisirs,Dîner,Aile Sud,13240.302677919128,14206.581012855302,63.44307724895033,19.53862361225952,43.35613894066335,14.41516091093189,65.49930389586629,124.06393832919603,9,1648.5147762691397,126.53519939196538,6.801624782639855,268.0486983557604,94.09513757259177
2025-10-04,RH,Standard,Online,Loisirs,Déjeuner,Aile Nord,12628.718646045078,9351.75879863289,51.05184512302343,3.1791456421500106,36.71789661474389,10.746531741930905,70.76494671311266,186.25210393098513,5,714.0605911804074,139.5669212637893,-35.04110743201843,176.4482792194885,69.72829378392001
2025-10-05,Housekeeping,Suite,Online,Affaires,Déjeuner,Aile Nord,4145.203566984733,7675.56289987936,86.14196019501061,4.891870363464157,83.67242315416985,18.063386632673307,78.23871752241092,105.97430832642125,106,1966.302666575823,128.9712009210549,45.99479385349204,41.266467203652475,96.48554030907277
2025-10-06,RH,Standard,Walk-in,Groupes,Dîner,Aile Nord,6590.656122789116,24066.14335164745,51.624329834508245,19.69794507111269,58.702788258393014,25.89452872774872,87.82852837682742,160.97917451163494,10,1446.378760826749,69.5266935191054,72.61440677682181,125.3444966231638,93.51209226287955
2025-10-07,Restauration,Standard,Téléphone,Loisirs,Dîner,Aile Nord,6735.420170095267,6453.311751623134,79.76384205520273,10.85015799396184,33.864225348140764,31.17484801102604,31.332495370600355,171.05326643994766,12,218.6537757668854,109.96863142280594,-4.371529368640486,86.04415668830846,74.58759138755403
2025-10-08,Housekeeping,Suite,Téléphone,Loisirs,Dîner,Aile Sud,14695.089359371816,8981.868398718514,76.95968970636572,21.530486974334483,87.35645355611652,7.451352239194695,67.28747859919693,257.9100100423327,82,166.8053552484135,83.2173459531357,-63.60837976059006,70.17084686498839,96.0336062889918
2025-10-09,RH,Suite,Online,Loisirs,Déjeuner,Aile Nord,3532.4866193045764,11956.44694866092,98.44073452889023,17.165317595434118,74.33258971885283,58.38153329450483,41.54065883965962,274.00709133124826,58,419.97510311905694,50.9205667390643,70.45538164914282,86.01760394720085,59.38532483767314
2025-10-10,Réception,Suite,Online,Loisirs,Déjeuner,Aile Sud,12188.211595466948,17404.69697922241,74.21065696738208,8.424614018783878,105.16056576759709,44.3834679380757,64.16655775608865,153.65501559911945,21,1482.926149295279,70.0220935788666,29.971710452545437,145.0391414935201,61.938529762252685
2025-10-11,Restauration,Standard,Walk-in,Loisirs,Dîner,Aile Sud,5678.697998423539,15896.021705521967,53.18007181888987,19.874010564190513,27.334969382031755,22.775673592838487,48.07853522793763,54.4261112683093,21,449.103959100613,61.322064993344924,64.27597984185647,127.16817364417574,42.72867707836222
2025-10-12,Restauration,Standard,Online,Loisirs,Déjeuner,Aile Nord,11232.184840866246,7512.86984824628,77.58439839032309,4.371936728493539,97.4949932041679,22.528349150696855,89.50184822143453,265.4434599473386,65,1071.8248614967838,134.27191235394685,-49.50591541910129,50.76263410977216,75.35205440583118
2025-10-13,Restauration,Suite,Walk-in,Affaires,Dîner,Aile Nord,6880.15406013928,10794.559674764292,92.05480853080508,16.55590110932088,85.7192626158122,29.669840215265268,68.31217086326,93.56966962534017,3,277.19422834358033,75.85062521478119,36.26276321188142,61.33272542479711,83.315438195736
2025-10-14,Housekeeping,Deluxe,Téléphone,Groupes,Dîner,Aile Sud,9097.03668363156,9775.03542172048,99.842464214072,13.677295046306005,27.07614836695027,39.44346525196681,86.19930403474596,205.47049097259838,69,1849.6836998773708,78.46979688875555,6.936023337392538,120.67944965087013,86.41115141452619
2025-10-15,RH,Suite,Téléphone,Groupes,Déjeuner,Aile Sud,12656.564826565836,9270.857089806828,71.51715868445362,8.768333901705782,87.95617663653067,13.050518662393227,76.79756395849486,56.242725108532795,89,753.5251658087783,145.99365717988843,-36.519899982942725,159.8423636173591,48.9889771627662
2025-10-16,RH,Deluxe,Walk-in,Loisirs,Déjeuner,Aile Nord,12258.317909774378,13222.88672959974,66.01493712483713,18.516144934445503,61.36246533238219,15.391139757072377,82.23208089306968,149.87661881514106,64,1825.4509074651985,87.90867230488521,7.294691692897535,104.11721834330504,66.64954433875002
2025-10-17,Réception,Deluxe,Online,Groupes,Dîner,Aile Nord,13129.924569555802,19080.629051833137,95.33266484759994,26.268674177868192,114.22340248336353,52.2689020558453,75.153535777174,296.49007552883745,49,1895.263719630034,50.95856401443945,31.18715041371045,307.75208148117963,50.61179272563494
2025-10-18,Réception,Suite,Téléphone,Groupes,Dîner,Aile Nord,1834.6425548252264,9349.05864434472,59.56210645380607,29.968236293129223,29.86919181487943,19.094020813898993,46.73273043007291,75.17340027595077,72,111.6444298959935,78.38461483461366,80.37617877244776,54.04080141239722,79.72764093125494
2025-10-19,Restauration,Suite,Online,Groupes,Dîner,Aile Sud,10688.707742556428,12333.577594059629,80.77144575164633,18.62512029355931,82.49750603565249,25.910724888634764,30.14307626775075,155.92328799991057,17,981.8568556775908,61.92995806018125,13.336518451024624,85.05915582110089,49.47678234530609
2025-10-20,Réception,Suite,Téléphone,Loisirs,Dîner,Aile Sud,2959.8232741046804,12818.348536823245,70.28572120904738,12.736470355545935,55.10790477360933,52.919951802256435,39.625614036041775,126.78748754748804,73,146.84650584309648,60.28085617358539,76.90948045606655,97.10870103653974,94.2498210373645
2025-10-21,Housekeeping,Standard,Walk-in,Loisirs,Déjeuner,Aile Nord,6821.459952257754,24529.1305887082,52.054118247777765,7.531005906269846,115.46554041204216,41.47313061699024,11.618898611196036,276.27203084706605,32,1826.516255975521,57.74872901357495,72.19037206562079,127.09394087413575,53.8380787396848
2025-10-22,RH,Deluxe,Walk-in,Groupes,Dîner,Aile Sud,8680.237810765639,24093.32713758138,67.36442371528489,8.45578659245824,49.64736400547903,23.79415336379286,51.91945339717337,267.3350269768388,70,1084.974334995694,109.32594701753773,63.97244033089151,127.47792136286444,57.48413597729469
2025-10-23,Restauration,Standard,Walk-in,Groupes,Dîner,Aile Sud,6638.352786455631,21002.751655041517,63.26142612513373,14.904194366343205,116.02952049663902,42.60347501485414,50.4046240216327,109.4246900765572,113,242.39362412714397,68.93477236298587,68.39293776602766,313.4739052991271,91.05437932905998
